Player ID,Player Name,Position,Jersey
498,Byron Owino,Goalkeeper,32
47,Steven Bulugu,Defender,22
49,Salim Odeka,Defender,2
50,Calvins Opollo Masawa,Defender,8
58,Rodgers Obusu Wasega,Defender,21
59,Timothy Muganda,Defender,4
481,Brian Opinde,Defender,14
604,Robinson Asenwa,Defender,5
55,Benjamin Murimi Mosha,Midfielder,29
572,Mohammed Ali,Midfielder,0
573,Brian Nyambane,Midfielder,17
588,Abuyeka Kubasu,Midfielder,31
